timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
24347,0.25,0.90,-0.41,4.53,-34.23,14.32,226.4,-550.7,286.7,293.3,52.8,859.4
24447,-0.12,0.98,-0.04,5.52,-44.64,9.64,249.7,-550.7,299.7,293.5,52.4,750.0
24547,-0.10,0.92,-0.02,0.89,-53.33,6.98,241.9,-540.2,265.0,293.6,52.6,937.5
24647,-0.14,0.88,0.16,0.37,-60.80,5.00,265.2,-548.1,260.6,294.1,51.7,46.9
24747,0.06,1.05,0.02,3.74,-61.61,6.77,270.4,-550.7,225.9,294.5,52.2,46.9
24847,0.01,1.21,0.23,4.26,-60.70,8.37,275.5,-550.7,230.3,294.9,52.1,93.8
24947,-0.16,0.90,-0.33,-5.25,-59.52,9.60,260.0,-548.1,208.6,295.0,52.1,1968.8
25047,-0.04,0.80,0.09,-3.05,-63.06,5.63,254.8,-527.2,139.2,295.2,51.7,437.5
25147,0.14,0.98,-0.32,2.11,-60.38,6.99,270.4,-545.5,147.9,295.4,52.0,875.0
25247,-0.01,1.06,0.08,2.00,-54.68,1.26,239.3,-542.8,186.9,295.1,52.9,2234.4
25347,0.04,1.05,0.08,4.75,-52.52,1.07,244.5,-516.8,117.5,295.1,52.4,1265.6
25447,-0.04,1.22,0.15,-2.43,-47.57,0.52,252.3,-519.4,173.9,295.3,51.8,875.0
25547,0.14,0.79,-0.14,-1.29,-37.32,1.61,252.3,-524.6,87.2,295.4,52.3,375.0
25647,0.33,0.97,-0.12,5.86,-21.57,1.31,254.8,-503.7,134.9,295.7,52.2,2609.4
25747,0.22,0.97,-0.29,4.24,-0.59,-4.64,275.5,-514.1,256.3,296.2,52.3,1062.5
25847,-0.11,0.95,0.07,5.96,14.22,-4.32,283.3,-524.6,260.6,296.6,52.8,375.0
25947,0.04,0.89,-0.04,14.25,27.65,-3.70,257.4,-527.2,286.7,296.5,52.9,1718.8
26047,-0.08,1.12,-0.04,8.73,39.37,-6.04,267.8,-522.0,308.3,296.6,52.8,375.0
26147,0.07,1.12,0.20,9.36,52.61,-5.12,267.8,-529.8,364.7,296.7,52.4,656.2
26247,0.21,0.89,-0.56,7.50,60.09,-4.79,241.9,-524.6,386.4,296.3,52.0,1093.8
26347,0.06,0.88,0.09,5.78,63.59,-5.96,216.0,-524.6,369.0,295.5,52.0,359.4
26447,0.10,1.04,-0.35,9.19,68.93,-4.95,213.5,-527.2,425.4,294.8,52.4,281.2
26547,-0.09,0.89,0.16,8.23,68.70,-6.62,218.6,-495.9,347.4,294.6,52.6,234.4
26647,-0.07,1.00,-0.01,2.88,64.15,-5.48,231.6,-506.3,399.4,294.6,52.6,2062.5
26747,-0.12,1.19,-0.09,-2.74,50.41,-3.42,234.1,-516.8,399.4,294.6,52.5,421.9
26847,-0.00,1.19,-0.29,0.01,46.66,-2.72,216.0,-522.0,421.1,294.1,52.5,109.4
26947,0.10,0.80,-0.00,-4.47,42.54,-3.83,218.6,-537.6,369.0,293.7,52.7,1343.8
27047,0.04,0.86,-0.10,-0.47,41.89,0.98,197.9,-514.1,347.4,293.2,52.5,109.4
27147,0.12,0.91,0.01,-7.61,36.03,-5.61,169.5,-508.9,408.1,292.2,52.9,156.2
27247,-0.15,1.16,0.17,0.63,32.98,-4.00,177.2,-519.4,429.8,291.6,52.3,1140.6
27347,0.00,1.08,-0.09,-3.20,29.29,-4.11,174.6,-519.4,408.1,291.0,52.5,843.8
27447,-0.04,1.16,0.08,-1.34,26.20,-3.10,174.6,-516.8,395.1,290.5,52.5,296.9
27547,0.15,0.85,-0.27,-1.51,26.23,0.23,166.9,-542.8,408.1,289.8,52.4,46.9
27647,0.01,0.86,-0.04,-4.67,25.23,-1.86,169.5,-537.6,425.4,289.4,52.6,953.1
27747,0.06,0.94,0.03,0.16,27.53,1.48,159.1,-540.2,408.1,288.8,52.8,250.0
27847,-0.02,0.98,0.15,1.27,29.64,-0.23,148.8,-532.4,403.7,288.1,52.6,484.4
27947,-0.07,1.11,-0.06,0.84,34.73,-2.00,122.9,-535.0,399.4,287.1,52.9,234.4
28047,0.06,1.20,0.03,-1.01,39.05,-6.35,128.1,-529.8,395.1,286.4,52.5,1796.9
28147,0.17,0.86,-0.04,-0.48,45.61,-2.66,115.1,-529.8,399.4,285.6,52.5,1390.6
28247,0.12,0.99,-0.12,-0.24,53.73,-2.42,89.3,-524.6,360.4,284.4,52.6,1828.1
28347,0.12,0.95,-0.11,4.66,63.17,-0.74,81.5,-522.0,347.4,283.3,52.7,62.5
28447,-0.06,1.01,0.05,0.91,66.38,-3.28,50.5,-508.9,334.4,281.8,52.6,1562.5
28547,0.07,1.02,-0.01,6.52,68.28,-3.99,47.9,-524.6,330.0,280.5,52.5,1968.8
28647,-0.02,1.09,0.17,3.13,66.82,-2.44,32.4,-529.8,312.7,279.1,52.7,859.4
28747,0.14,1.13,-0.40,3.78,65.61,-0.72,32.4,-519.4,325.7,278.0,52.2,4015.6
28847,0.16,0.77,-0.19,0.48,63.96,1.46,6.5,-511.5,312.7,276.5,52.7,687.5
28947,0.00,1.01,-0.16,3.94,63.14,1.12,9.1,-508.9,308.3,275.4,52.6,296.9
29047,0.24,0.98,-0.20,2.92,64.82,1.09,9.1,-522.0,269.3,274.5,52.7,1375.0
29147,0.10,1.03,-0.15,5.76,69.67,-0.86,9.1,-532.4,221.6,273.8,52.7,734.4
29247,0.01,0.94,-0.28,-0.13,75.70,-3.05,1.3,-532.4,186.9,273.1,52.5,390.6
29347,0.09,0.98,-0.04,-2.80,83.19,-6.38,19.4,-527.2,160.9,272.9,52.5,1468.8
29447,0.20,1.02,-0.15,-1.26,94.95,-6.40,53.1,-535.0,48.2,273.4,52.7,578.1
29547,0.12,1.00,-0.37,-1.72,107.32,-6.60,78.9,-537.6,91.5,274.4,52.6,1953.1
29647,0.09,0.97,-0.02,0.76,120.70,-6.25,125.5,-545.5,9.1,276.1,53.8,140.6
29747,0.16,1.07,-0.15,0.02,129.80,-7.68,135.8,-524.6,13.5,277.8,53.7,62.5
29847,0.14,0.98,-0.07,-0.64,136.10,-8.44,143.6,-524.6,43.8,279.3,54.0,484.4
29947,0.09,1.04,-0.20,-2.75,141.87,-5.15,179.8,-542.8,35.1,281.1,52.9,46.9
30047,-0.05,0.98,-0.14,-6.90,142.40,-1.75,197.9,-537.6,30.8,282.9,52.7,1890.6
30147,-0.09,0.99,0.01,-5.43,134.45,1.11,185.0,-548.1,17.8,284.1,53.8,140.6
30247,0.03,0.94,0.01,-2.18,122.31,2.20,210.9,-532.4,65.5,285.6,53.7,46.9
30347,-0.03,0.98,0.15,-0.22,107.35,1.99,229.0,-542.8,65.5,287.0,53.5,62.5
30447,-0.09,1.08,0.14,-1.54,90.43,2.78,226.4,-529.8,61.2,288.3,54.2,140.6
30547,-0.06,1.08,0.03,-6.85,73.30,1.90,226.4,-540.2,139.2,289.2,53.8,46.9
30647,-0.17,1.07,0.06,-2.45,55.19,3.18,241.9,-535.0,30.8,290.2,54.0,62.5
30747,0.18,0.81,-0.20,-5.19,36.40,1.67,236.7,-529.8,91.5,291.0,53.4,125.0
30847,-0.18,1.10,-0.15,0.78,17.05,0.92,203.1,-537.6,95.9,290.9,54.0,125.0
